date,City/Place,district,urban_tier,country,property_type,furnishing_status,price,bedrooms,bathrooms,floors,sqft_living,sqft_ground_floor,sqft_above_ground_floor,area_cents,yr_built,yr_renovated,view,condition,distance_city_center_km,distance_school_km,distance_hospital_km,parking,builder_reputation_score,place,nearest_it_park_distance_km,nearest_airport_distance_km,nearest_bus_station_distance_km,nearest_mall_distance_km,school_rating,hospital_rating,crime_index,future_development_score,latitude,longitude
2023-07-20,Mananchira,Kasaragod,2,India,Villa,Semi-Furnished,31100318,6,5.0,1,4261,4261,0,20.36,2001,0,2.0,3,5.0,5.1,4.9,Yes,8.1,Kanhangad,27.5,63.0,5.8,3.7,7.9,7.0,2.2,9.4,12.651883,75.115102
2024-05-21,Mananchira,Kozhikode,2,India,Apartment,Unfurnished,25018988,4,3.0,1,2500,2500,0,26.99,2019,0,1.0,2,5.5,5.7,5.0,Yes,7.8,Beypore,28.6,58.6,14.7,28.2,5.2,9.0,2.4,9.7,11.361286,75.83817
2024-06-19,Mananchira,Malappuram,2,India,Independent House,Unfurnished,40446106,6,5.0,3,4962,1654,3308,14.15,1994,0,2.0,3,6.0,6.0,5.5,Yes,6.2,Kottakkal,44.9,4.8,3.9,18.5,7.2,9.7,6.5,9.6,11.005494,76.138123
2023-10-28,Mananchira,Alappuzha,2,India,Villa,Unfurnished,14852200,4,5.0,2,2627,1314,1313,28.81,2008,0,4.0,3,5.8,5.7,5.7,Yes,7.6,Ambalappuzha,14.2,68.8,16.7,21.7,5.8,4.5,9.5,1.9,9.428219,76.313502
2024-08-25,Mananchira,Kottayam,2,India,Villa,Unfurnished,27152683,6,5.0,3,4193,1398,2795,16.12,1987,0,0.0,3,5.6,5.4,5.4,No,8.1,Changanassery,40.9,30.4,1.6,12.1,7.4,3.4,7.8,5.9,9.73227,76.563039
2023-11-17,Mananchira,Thrissur,2,India,Independent House,Semi-Furnished,33969737,4,4.0,2,2557,1278,1279,12.28,1991,0,2.0,2,7.8,6.0,8.0,Yes,9.4,Thrissur,28.1,9.5,0.7,7.6,4.7,6.1,4.7,9.2,10.538161,76.238457
2023-02-27,Mananchira,Idukki,2,India,Villa,Unfurnished,25895996,4,4.0,2,2994,1497,1497,14.38,2000,0,4.0,3,5.3,5.3,4.9,Yes,8.3,Vandiperiyar,24.8,56.5,2.8,3.4,4.1,8.5,5.2,6.1,9.842494,76.797535
2024-07-05,Mananchira,Ernakulam,2,India,Villa,Fully Furnished,12945747,2,2.0,1,1497,1497,0,10.65,1988,0,2.0,3,6.4,6.0,6.3,No,6.6,Muvattupuzha,15.3,60.3,7.8,6.8,4.2,7.6,1.2,2.6,9.878849,76.339379
2024-01-07,Mananchira,Thrissur,2,India,Villa,Unfurnished,8138978,2,2.0,2,1171,586,585,18.32,2001,2021,1.0,2,5.3,5.5,4.9,Yes,4.1,Chavakkad,15.6,7.5,13.2,3.5,9.4,4.3,4.0,2.8,10.446356,76.201393
2024-01-01,Mananchira,Kannur,2,India,Independent House,Fully Furnished,39191417,6,5.0,2,4372,2186,2186,32.43,2000,0,4.0,4,6.7,6.0,6.8,Yes,6.8,Taliparamba,19.7,29.6,9.7,27.9,9.1,3.3,4.2,5.5,11.771805,75.312508
2024-05-18,Mananchira,Ernakulam,2,India,Villa,Unfurnished,52986398,6,5.0,3,4683,1561,3122,13.69,2008,0,0.0,3,5.5,5.8,5.6,Yes,7.0,Kakkanad,38.3,71.8,9.6,26.2,9.0,7.5,3.6,4.1,9.979659,76.363909
2025-05-17,Mananchira,Thiruvananthapuram,2,India,Apartment,Fully Furnished,25638091,4,4.0,1,2500,2500,0,11.59,1991,2017,3.0,4,5.5,5.8,5.2,Yes,7.8,Technopark,24.1,54.2,17.3,22.8,7.3,6.3,5.0,1.4,8.609946,76.881229
2024-08-29,Mananchira,Kannur,2,India,Independent House,Unfurnished,32364570,5,5.0,2,3747,1874,1873,25.05,2006,0,4.0,2,7.9,6.0,7.5,Yes,8.9,Thalassery,8.1,43.6,11.3,1.2,5.9,3.9,8.2,4.8,11.894536,75.255966
2024-10-14,Mananchira,Thiruvananthapuram,2,India,Independent House,Semi-Furnished,12111973,3,3.0,1,1753,1753,0,10.78,1993,0,2.0,4,5.5,5.8,5.2,Yes,6.3,Varkala,38.1,41.3,10.3,15.9,4.6,5.8,4.9,5.1,8.524513,77.016265
2024-05-10,Mananchira,Kannur,2,India,Apartment,Unfurnished,9160557,2,2.0,1,1226,1226,0,24.77,2011,0,2.0,3,6.5,6.0,6.7,Yes,10.0,Thalassery,33.3,49.5,8.5,7.6,7.6,4.6,5.6,7.2,11.864636,75.475255
2025-01-31,Mananchira,Ernakulam,2,India,Independent House,Unfurnished,42151712,5,4.0,1,3452,3452,0,17.64,1985,0,3.0,2,5.4,5.7,5.8,No,3.3,Panampilly Nagar,47.5,52.9,19.6,2.7,5.2,8.5,1.3,9.3,10.046954,76.309306
2024-07-03,Mananchira,Idukki,2,India,Villa,Semi-Furnished,20764203,4,4.0,2,2970,1485,1485,27.23,1998,0,1.0,3,6.6,6.0,6.9,Yes,7.3,Adimali,26.7,7.4,5.0,1.1,7.2,3.0,4.7,2.1,9.830024,76.927254
2023-07-17,Mananchira,Pathanamthitta,2,India,Apartment,Fully Furnished,20778310,4,4.0,1,2500,2500,0,19.63,2000,2011,3.0,4,6.3,6.0,6.1,Yes,5.1,Mallappally,32.9,28.1,3.3,21.6,5.5,4.3,7.9,7.8,9.143363,76.686387
2023-03-24,Mananchira,Thiruvananthapuram,2,India,Independent House,Fully Furnished,24122782,4,4.0,2,2604,1302,1302,28.92,1985,0,0.0,5,5.1,4.9,4.7,Yes,3.1,Kilimanoor,24.2,43.1,9.9,11.7,3.1,3.6,6.4,9.1,8.599595,77.061095
2023-05-01,Mananchira,Ernakulam,2,India,Villa,Fully Furnished,53577265,6,5.0,2,4865,2432,2433,29.02,2002,0,3.0,5,7.2,6.0,6.8,No,6.1,Edappally,34.2,59.0,13.6,17.9,7.3,5.0,3.9,2.9,9.893517,76.295455
2024-12-13,Mananchira,Thrissur,2,India,Apartment,Fully Furnished,20179807,4,4.0,1,2500,2500,0,25.2,1989,0,4.0,3,7.2,6.0,6.9,Yes,3.9,Thrissur,22.1,59.9,0.6,23.3,9.9,8.6,6.4,4.6,10.394042,76.131857
2024-01-20,Mananchira,Kottayam,2,India,Villa,Fully Furnished,12878903,2,2.0,1,1599,1599,0,21.19,2020,0,0.0,5,6.8,6.0,6.5,No,6.2,Kumarakom,7.3,49.2,17.2,13.7,6.3,9.5,4.8,4.2,9.610786,76.478504
2024-09-13,Mananchira,Kottayam,2,India,Villa,Unfurnished,24702743,5,4.0,2,3192,1596,1596,24.89,2018,0,0.0,2,7.9,6.0,7.8,Yes,6.6,Changanassery,49.3,47.7,5.8,4.3,4.1,6.3,7.2,4.1,9.436705,76.657509
2023-05-08,Mananchira,Thrissur,2,India,Villa,Semi-Furnished,22222745,4,4.0,3,2879,960,1919,15.32,2016,0,2.0,5,5.9,6.0,5.6,Yes,8.5,Kunnamkulam,36.2,30.7,13.0,28.3,8.2,9.5,9.1,8.8,10.516068,76.121648
2024-07-12,Mananchira,Thrissur,2,India,Independent House,Semi-Furnished,19228047,4,4.0,3,2711,904,1807,9.63,2016,0,3.0,5,5.8,5.7,5.5,No,3.8,Chavakkad,30.6,67.1,3.6,19.6,6.5,4.6,6.3,1.7,10.530243,76.203531
2025-06-16,Mananchira,Kollam,2,India,Independent House,Unfurnished,5271335,1,1.0,1,775,775,0,20.39,1989,2020,0.0,2,7.9,6.0,7.9,Yes,8.1,Anchal,24.3,73.5,17.5,6.4,8.0,9.1,8.6,3.3,8.923746,76.562812
2024-10-19,Mananchira,Ernakulam,2,India,Independent House,Unfurnished,6453216,1,1.0,1,879,879,0,10.75,2016,0,1.0,4,5.2,5.0,4.7,Yes,6.7,North Paravur,35.7,68.0,7.3,20.6,9.2,7.1,5.4,4.8,10.005141,76.365491
2024-06-22,Mananchira,Thiruvananthapuram,2,India,Villa,Semi-Furnished,22325414,6,5.0,3,3931,1310,2621,16.64,2025,0,,4,7.7,6.0,8.0,,8.4,Vizhinjam,6.8,70.0,3.9,13.1,4.9,3.5,9.8,9.5,8.414545,76.88454
2024-03-29,Mananchira,Kozhikode,2,India,Apartment,Fully Furnished,19554575,4,4.0,1,2500,2500,0,20.43,2018,0,4.0,3,5.2,5.5,5.2,Yes,5.7,Koyilandy,16.6,72.9,0.6,23.9,4.8,9.1,5.2,2.2,11.327141,75.735889
2023-08-20,Mananchira,Kottayam,2,India,Villa,Unfurnished,17396579,3,3.0,2,2237,1118,1119,19.73,2024,0,4.0,3,6.2,6.0,6.3,No,4.1,Kottayam,6.7,17.8,6.3,21.7,6.3,3.2,2.7,3.7,9.583466,76.482369
2023-07-28,Mananchira,Ernakulam,2,India,Independent House,Fully Furnished,28169007,4,3.0,3,3045,1015,2030,21.89,1987,0,3.0,2,6.8,6.0,7.0,Yes,4.3,Kaloor,6.7,42.1,7.7,8.2,3.6,5.5,6.9,7.1,9.947358,76.250565
2025-02-20,Mananchira,Kollam,2,India,Apartment,Fully Furnished,16852956,4,4.0,1,2500,2500,0,28.49,1994,0,0.0,4,7.3,6.0,6.8,Yes,4.2,Anchal,1.6,43.7,0.9,22.3,3.7,7.4,9.7,7.4,8.789305,76.626736
2025-03-11,Mananchira,Thrissur,2,India,Villa,Unfurnished,30785488,5,5.0,2,3780,1890,1890,27.54,2009,0,0.0,4,5.2,4.9,4.7,Yes,7.4,Ayyanthole,37.9,39.9,11.2,16.7,6.6,8.4,3.8,8.5,10.604984,76.195881
2024-11-12,Mananchira,Kannur,2,India,Villa,Fully Furnished,13060547,3,2.0,3,1972,657,1315,26.25,1995,0,2.0,2,6.2,6.0,5.8,No,9.2,Taliparamba,11.8,68.2,9.2,20.3,5.8,3.6,4.0,3.6,11.945957,75.330713
2023-09-26,Mananchira,Ernakulam,2,India,Apartment,Unfurnished,17204595,4,4.0,1,2500,2500,0,7.87,1996,0,2.0,4,5.4,5.5,5.6,Yes,5.5,Mattancherry,41.7,27.4,10.0,12.2,5.8,4.8,7.9,6.7,9.935991,76.322856
2023-07-26,Mananchira,Kasaragod,2,India,Independent House,Fully Furnished,17626150,3,3.0,3,2159,720,1439,8.75,1996,0,3.0,3,7.5,6.0,7.0,Yes,7.6,Kanhangad,45.3,14.6,2.8,3.6,7.5,8.4,9.6,5.0,12.53419,74.980979
2023-08-22,Mananchira,Thiruvananthapuram,2,India,Apartment,Unfurnished,21175546,4,4.0,1,2500,2500,0,18.72,2018,0,2.0,5,5.7,5.5,5.2,Yes,3.8,Pattom,8.8,23.4,7.8,1.6,9.5,7.0,4.7,9.7,8.574127,76.837042
2024-07-19,Mananchira,Kozhikode,2,India,Villa,Semi-Furnished,12476182,2,1.0,1,1536,1536,0,25.06,1995,0,2.0,2,7.9,6.0,7.7,Yes,6.8,Feroke,35.6,13.2,19.4,23.9,9.6,6.9,6.4,8.0,11.235682,75.857185
2024-03-30,Mananchira,Kollam,2,India,Apartment,Unfurnished,14931688,3,2.0,1,1753,1753,0,20.71,2021,0,2.0,3,7.0,6.0,7.2,Yes,7.7,Punalur,23.3,33.6,7.3,8.8,5.8,7.2,2.0,3.6,8.96697,76.656882
2025-02-08,Mananchira,Kottayam,2,India,Apartment,Semi-Furnished,17602385,4,3.0,1,2500,2500,0,17.67,2007,0,0.0,2,6.0,5.5,5.8,No,3.9,Kottayam,46.0,11.1,15.9,17.9,7.5,4.2,5.0,6.6,9.671659,76.490197
2024-11-12,Mananchira,Palakkad,2,India,Independent House,Semi-Furnished,17364166,3,3.0,1,1957,1957,0,19.7,2010,0,1.0,4,6.7,6.0,6.7,Yes,6.1,Palakkad,24.5,8.8,2.7,25.3,5.8,6.4,6.0,9.4,10.643584,76.629297
2024-12-22,Mananchira,Ernakulam,2,India,Apartment,Fully Furnished,13725884,2,2.0,1,1209,1209,0,21.01,2024,0,1.0,2,6.0,5.7,5.6,No,7.8,Thevara,19.3,37.2,2.6,28.5,8.2,3.8,1.2,9.3,10.03088,76.353955
2023-08-27,Ramanattukara,Kottayam,2,India,Villa,Semi-Furnished,15625498,4,4.0,2,2848,1424,1424,23.28,1995,0,4.0,4,14.7,6.0,8.0,Yes,1.2,Ettumanoor,15.1,48.9,20.0,29.1,6.5,9.5,8.1,8.7,9.547898,76.442559
2024-11-09,Ramanattukara,Wayanad,2,India,Apartment,Semi-Furnished,13270847,4,3.0,1,2500,2500,0,15.73,2000,0,1.0,5,9.7,6.0,8.0,Yes,8.9,Meenangadi,45.2,49.4,13.0,24.3,3.9,8.9,6.7,2.6,11.610519,76.086507
2025-01-22,Ramanattukara,Wayanad,2,India,Independent House,Unfurnished,18752551,5,5.0,1,3734,3734,0,21.9,2006,0,4.0,4,13.8,6.0,8.0,Yes,7.1,Pulpally,11.7,9.2,13.4,15.9,6.8,3.3,4.4,5.0,11.528229,76.087828
2024-07-17,Ramanattukara,Palakkad,2,India,Villa,Fully Furnished,11658772,4,4.0,1,2465,2465,0,13.6,2001,0,3.0,2,14.2,6.0,8.0,Yes,7.8,Alathur,41.5,77.8,8.6,8.4,9.9,7.4,9.8,3.7,10.78383,76.642169
2025-04-02,Ramanattukara,Ernakulam,2,India,Apartment,Fully Furnished,11836500,4,4.0,1,2500,2500,0,7.13,2001,2017,0.0,4,11.6,6.0,8.0,No,5.8,Kalamassery,10.1,11.5,15.3,1.0,4.9,3.7,2.9,1.1,9.953578,76.234859
2024-03-09,Ramanattukara,Thiruvananthapuram,2,India,Apartment,Unfurnished,18318164,4,3.0,1,2500,2500,0,7.02,2010,0,2.0,3,13.3,6.0,8.0,Yes,3.4,Kazhakkoottam,32.3,53.5,18.6,7.2,8.4,9.5,4.7,6.5,8.474175,76.89559
2023-02-16,Ramanattukara,Idukki,2,India,Independent House,Semi-Furnished,7362831,2,2.0,2,1092,546,546,15.53,2005,2016,0.0,5,8.6,6.0,8.0,Yes,7.5,Thodupuzha,22.8,71.3,1.8,7.5,5.0,6.9,4.4,8.0,9.906438,76.969926
2024-06-14,Ramanattukara,Idukki,2,India,Apartment,Semi-Furnished,13015957,4,4.0,1,2500,2500,0,12.28,2021,0,3.0,2,12.8,6.0,8.0,Yes,6.4,Peerumade,5.7,71.0,3.6,16.0,8.1,5.3,4.5,5.0,10.103347,76.943413
2024-09-20,Ramanattukara,Idukki,2,India,Villa,Fully Furnished,34269955,6,5.0,2,4992,2496,2496,24.1,2000,0,4.0,3,13.8,6.0,8.0,No,6.6,Nedumkandam,6.7,41.9,17.3,19.0,6.3,5.9,4.2,9.3,9.88503,76.945197
2023-07-27,Ramanattukara,Thiruvananthapuram,2,India,Apartment,Semi-Furnished,13672386,4,4.0,1,2500,2500,0,15.96,1991,0,3.0,2,10.3,6.0,8.0,Yes,8.5,Varkala,14.4,23.6,1.8,29.4,8.0,4.2,8.8,5.7,8.493253,77.06499
2024-08-11,Ramanattukara,Palakkad,2,India,Apartment,Semi-Furnished,14017185,4,4.0,1,2500,2500,0,8.53,2002,2018,0.0,2,12.6,6.0,8.0,Yes,7.9,Ottapalam,38.4,66.6,7.3,12.0,8.8,6.4,6.3,8.2,10.859804,76.509625
2023-12-18,Ramanattukara,Ernakulam,2,India,Villa,Semi-Furnished,28521376,6,5.0,2,3981,1990,1991,17.14,1995,0,2.0,2,11.5,6.0,8.0,Yes,10.0,Fort Kochi,36.6,49.8,1.8,28.2,3.1,9.8,2.7,1.2,9.898198,76.279101
2023-09-06,Ramanattukara,Kollam,2,India,Villa,Fully Furnished,22851014,6,5.0,3,4348,1449,2899,27.32,1994,0,4.0,4,14.3,6.0,8.0,Yes,6.8,Pathanapuram,10.7,63.7,8.3,24.3,7.5,9.4,5.9,5.2,8.848631,76.469334
2024-02-20,Ramanattukara,Ernakulam,2,India,Independent House,Fully Furnished,14595070,4,4.0,2,3050,1525,1525,15.53,2007,0,4.0,3,10.1,6.0,8.0,No,5.3,Kochi,24.1,33.2,9.1,21.4,3.5,7.7,9.6,3.5,9.989264,76.13975
2023-03-03,Ramanattukara,Thiruvananthapuram,2,India,Independent House,Fully Furnished,8662905,2,2.0,2,1641,820,821,5.43,2013,0,1.0,5,14.5,6.0,8.0,No,6.2,Neyyattinkara,5.3,73.2,3.8,5.7,9.6,8.4,3.6,4.9,8.53014,76.998398
2024-11-09,Ramanattukara,Malappuram,2,India,Apartment,Unfurnished,22343964,4,4.0,1,2500,2500,0,27.78,2016,2023,3.0,5,10.3,6.0,8.0,Yes,7.2,Manjeri,35.9,74.5,1.8,18.7,6.6,6.5,2.7,8.4,11.109819,76.068455
2023-07-07,Ramanattukara,Palakkad,2,India,Apartment,Semi-Furnished,3778738,1,1.0,1,659,659,0,14.87,2013,0,1.0,5,8.9,6.0,8.0,Yes,8.3,Shoranur,39.8,59.5,8.5,18.0,5.0,3.1,1.7,3.1,10.900865,76.67653
2025-01-25,Ramanattukara,Malappuram,2,India,Apartment,Fully Furnished,16586748,4,4.0,1,2500,2500,0,9.08,2012,0,4.0,4,9.5,6.0,8.0,Yes,3.9,Kondotty,44.7,75.5,10.4,23.8,7.7,3.9,4.3,8.4,11.107666,76.021099
2023-05-08,Ramanattukara,Palakkad,2,India,Villa,Semi-Furnished,18726110,4,4.0,2,2879,1440,1439,15.32,2016,0,2.0,5,9.6,6.0,8.0,Yes,6.5,Palakkad,44.3,37.4,14.8,17.6,7.8,8.3,8.3,8.8,10.901731,76.649763
2024-11-09,Ramanattukara,Palakkad,2,India,Apartment,Semi-Furnished,11412765,4,3.0,1,2500,2500,0,15.73,2000,0,1.0,5,13.6,6.0,8.0,Yes,9.4,Chittur,17.2,17.2,14.6,28.9,6.2,8.2,8.8,3.5,10.906142,76.758652
2023-08-27,Ramanattukara,Kozhikode,2,India,Villa,Semi-Furnished,18285289,4,4.0,2,2848,1424,1424,23.28,1995,0,4.0,4,9.9,6.0,8.0,Yes,6.1,Kozhikode,13.1,53.2,1.6,6.4,9.3,5.4,3.6,5.4,11.280611,75.812455
2023-11-17,Ramanattukara,Thrissur,2,India,Independent House,Semi-Furnished,17098217,4,4.0,2,2557,1278,1279,12.28,1991,0,2.0,2,9.9,6.0,8.0,Yes,8.2,Ayyanthole,44.9,53.0,8.9,5.4,9.7,7.5,2.5,5.3,10.505605,76.144465
2023-06-05,Ramanattukara,Wayanad,2,India,Villa,Fully Furnished,17529808,3,3.0,2,2447,1224,1223,22.27,2012,0,3.0,2,9.2,6.0,8.0,Yes,7.4,Ambalavayal,7.7,40.3,16.9,21.9,6.2,4.8,8.8,2.1,11.727616,76.173523
2023-05-26,Ramanattukara,Alappuzha,2,India,Independent House,Semi-Furnished,11184755,3,3.0,2,2025,1012,1013,14.64,2010,0,2.0,3,14.3,6.0,8.0,Yes,8.2,Cherthala,3.4,22.3,12.0,29.9,8.0,3.2,6.6,9.3,9.360506,76.323378
2023-07-25,Ramanattukara,Malappuram,2,India,Independent House,Semi-Furnished,10328501,3,2.0,3,1916,639,1277,5.96,2003,0,0.0,3,13.8,6.0,8.0,Yes,5.0,Nilambur,16.1,50.7,17.1,7.5,3.0,7.7,3.0,7.0,11.109441,76.197259
2025-02-20,Ramanattukara,Thrissur,2,India,Apartment,Fully Furnished,15308475,4,4.0,1,2500,2500,0,28.49,1994,0,0.0,4,11.6,6.0,8.0,Yes,5.1,Guruvayur,38.1,16.1,19.0,2.1,5.1,6.9,3.1,7.1,10.578025,76.088619
2023-04-24,Ramanattukara,Wayanad,2,India,Independent House,Semi-Furnished,13899441,3,3.0,3,2181,727,1454,12.22,2011,0,3.0,4,14.0,6.0,8.0,Yes,6.5,Kalpetta,34.9,60.8,6.8,19.9,8.8,8.4,4.8,7.8,11.595644,76.10232
2023-12-27,Ramanattukara,Wayanad,2,India,Independent House,Semi-Furnished,11832274,3,3.0,1,2204,2204,0,22.85,2024,0,1.0,4,11.9,6.0,8.0,Yes,3.7,Vythiri,49.4,72.7,2.8,22.5,3.9,3.1,6.2,2.4,11.791905,76.081434
2024-03-29,Ramanattukara,Alappuzha,2,India,Independent House,Fully Furnished,23027667,6,5.0,2,4335,2168,2167,22.14,2003,0,3.0,2,13.8,6.0,8.0,Yes,6.0,Kayamkulam,18.3,15.0,1.9,15.6,3.2,8.1,5.2,7.7,9.574688,76.280149
2023-09-26,Ramanattukara,Thiruvananthapuram,2,India,Apartment,Unfurnished,15338068,4,4.0,1,2500,2500,0,7.87,1996,0,2.0,4,8.3,6.0,8.0,Yes,7.0,Neyyattinkara,14.2,66.0,2.7,7.2,7.8,9.0,4.5,2.9,8.562609,76.864798
2024-03-04,Ramanattukara,Pathanamthitta,2,India,Apartment,Semi-Furnished,16912547,4,4.0,1,2500,2500,0,26.23,2021,0,0.0,2,9.7,6.0,8.0,Yes,9.7,Pandalam,19.2,17.5,13.7,15.1,5.6,4.5,2.5,8.8,9.244495,76.699471
2024-06-11,Ramanattukara,Thrissur,2,India,Apartment,Fully Furnished,6855679,2,2.0,1,1266,1266,0,15.88,2019,0,4.0,2,14.8,6.0,8.0,Yes,7.2,Ayyanthole,39.2,41.0,2.6,9.6,9.2,4.6,1.8,4.3,10.635448,76.154412
2024-11-28,Ramanattukara,Palakkad,2,India,Independent House,Fully Furnished,21970904,4,4.0,2,3148,1574,1574,15.02,2013,0,2.0,4,8.1,6.0,8.0,Yes,7.6,Mannarkkad,11.1,74.5,19.1,6.9,9.8,6.1,4.6,8.8,10.656228,76.519895
2024-08-16,Ramanattukara,Kasaragod,2,India,Apartment,Unfurnished,15523326,3,3.0,1,2250,2250,0,16.65,2000,0,1.0,5,11.8,6.0,8.0,Yes,8.6,Nileshwar,47.4,8.5,13.2,15.3,5.4,5.7,5.7,6.8,12.493165,74.953355
2024-03-07,Ramanattukara,Thiruvananthapuram,2,India,Villa,Semi-Furnished,34394407,6,5.0,1,4075,4075,0,17.15,1998,0,2.0,2,10.4,6.0,8.0,Yes,4.8,Kowdiar,25.9,9.0,19.1,1.9,9.8,7.0,8.9,4.7,8.571898,76.921191
2025-02-24,Ramanattukara,Ernakulam,2,India,Apartment,Semi-Furnished,13948990,4,4.0,1,2500,2500,0,21.97,2023,0,0.0,2,11.5,6.0,8.0,No,6.2,Muvattupuzha,39.3,76.8,11.4,21.6,7.9,3.3,5.9,5.1,10.073277,76.259167
2023-06-28,Ramanattukara,Idukki,2,India,Apartment,Fully Furnished,5716380,1,1.0,1,931,931,0,3.76,2012,0,4.0,4,11.2,6.0,8.0,Yes,10.0,Thodupuzha,41.4,14.4,4.2,23.1,6.1,7.9,4.1,6.3,9.932119,76.893795
2023-02-05,Ramanattukara,Ernakulam,2,India,Villa,Fully Furnished,7265550,1,1.0,1,951,951,0,17.91,2018,0,3.0,2,11.2,6.0,8.0,Yes,6.4,Panampilly Nagar,24.2,28.7,3.5,29.6,6.8,6.4,3.1,1.2,9.859733,76.224133
2025-01-20,Ramanattukara,Pathanamthitta,2,India,Apartment,Fully Furnished,15949632,4,4.0,1,2500,2500,0,27.23,2008,0,4.0,4,9.9,6.0,8.0,Yes,8.5,Kozhencherry,37.2,37.8,15.4,26.4,9.3,9.8,1.8,2.5,9.169701,76.69075
2024-01-09,Ramanattukara,Alappuzha,2,India,Independent House,Unfurnished,19837985,6,5.0,1,4084,4084,0,21.98,2019,0,2.0,3,13.5,6.0,8.0,Yes,8.2,Kayamkulam,18.6,2.5,0.2,9.2,3.7,5.6,9.4,8.0,9.523092,76.308855
2025-04-30,Ramanattukara,Alappuzha,2,India,Apartment,Unfurnished,13728488,4,4.0,1,2500,2500,0,13.16,2012,0,4.0,3,14.0,6.0,8.0,Yes,3.8,Haripad,40.6,16.7,17.5,9.5,5.5,9.8,2.8,5.6,9.501342,76.372204
2025-05-03,Ramanattukara,Thiruvananthapuram,2,India,Independent House,Semi-Furnished,4752828,1,1.0,1,821,821,0,4.2,2015,0,0.0,2,9.6,6.0,8.0,Yes,7.1,Pattom,41.3,66.6,0.8,13.6,5.7,6.3,7.7,6.0,8.385144,76.985594
2024-05-03,Ramanattukara,Kasaragod,2,India,Villa,Semi-Furnished,22000781,6,5.0,1,4159,4159,0,14.64,2009,0,3.0,3,13.2,6.0,8.0,Yes,6.8,Kasaragod,28.5,42.5,12.2,21.9,5.9,6.2,2.6,5.1,12.403584,74.943854
2025-06-01,Ramanattukara,Kasaragod,2,India,Independent House,Unfurnished,22338330,5,5.0,1,3751,3751,0,24.89,2010,0,0.0,3,12.5,6.0,8.0,No,7.1,Kanhangad,11.3,32.7,7.9,1.7,7.3,7.6,1.6,9.8,12.34863,75.042366
2025-01-21,Ramanattukara,Kozhikode,2,India,Apartment,Unfurnished,13800150,4,4.0,1,2500,2500,0,19.73,2000,0,2.0,3,11.3,6.0,8.0,Yes,5.1,Mukkam,48.5,55.2,12.3,28.9,4.4,5.1,5.1,5.7,11.124875,75.683991
2023-09-19,Ramanattukara,Thiruvananthapuram,2,India,Apartment,Fully Furnished,22116338,4,4.0,1,2500,2500,0,22.63,1995,0,2.0,3,11.9,6.0,8.0,Yes,4.5,Kowdiar,47.4,27.3,15.7,21.2,7.1,6.6,8.6,9.0,8.429794,76.929699
2025-05-26,Ramanattukara,Malappuram,2,India,Apartment,Unfurnished,12647700,4,3.0,1,2500,2500,0,13.94,2001,0,,2,14.6,6.0,8.0,,5.6,Tanur,31.2,36.2,2.4,25.6,9.6,6.6,4.3,4.4,11.027258,76.144952
2024-06-01,Ramanattukara,Kannur,2,India,Independent House,Semi-Furnished,17703739,5,5.0,2,3619,1810,1809,19.27,2015,0,4.0,2,12.9,6.0,8.0,Yes,6.3,Mattannur,49.2,79.5,18.9,20.9,6.3,9.1,6.6,3.9,11.861634,75.447262
2024-10-13,Ramanattukara,Wayanad,2,India,Independent House,Fully Furnished,10535390,3,3.0,2,1998,999,999,26.25,1999,2020,2.0,4,12.4,6.0,8.0,Yes,8.6,Kalpetta,25.4,62.4,12.0,27.7,5.9,8.9,5.4,2.7,11.710346,76.054362
2023-09-17,Ramanattukara,Kottayam,2,India,Apartment,Fully Furnished,11989374,4,4.0,1,2500,2500,0,26.23,2015,0,4.0,3,10.1,6.0,8.0,Yes,9.8,Erattupetta,19.1,45.2,7.8,24.6,3.8,5.4,7.5,1.4,9.536624,76.640847
2023-01-02,Ramanattukara,Kollam,2,India,Independent House,Semi-Furnished,6670221,2,2.0,1,1058,1058,0,14.45,1997,0,4.0,5,10.1,6.0,8.0,Yes,9.0,Chavara,23.3,43.1,19.6,13.4,8.1,4.6,4.8,6.4,8.988194,76.655926
2025-05-22,Ramanattukara,Malappuram,2,India,Villa,Unfurnished,27863498,6,5.0,1,4963,4963,0,20.17,2019,0,1.0,4,12.4,6.0,8.0,Yes,8.0,Kottakkal,2.8,67.9,16.3,21.4,7.9,7.4,2.0,5.5,11.116439,76.11721
2024-04-19,Ramanattukara,Wayanad,2,India,Villa,Semi-Furnished,17583479,4,4.0,1,2799,2799,0,28.88,2005,0,4.0,2,11.9,6.0,8.0,Yes,4.7,Mananthavady,27.7,48.9,3.4,28.3,7.6,7.1,2.2,5.4,11.706809,76.133977
2023-10-10,Ramanattukara,Malappuram,2,India,Villa,Semi-Furnished,26380676,6,5.0,3,4642,1547,3095,23.88,2006,0,4.0,4,13.9,6.0,8.0,Yes,5.8,Perinthalmanna,33.5,28.5,2.0,28.4,9.7,9.6,1.8,4.2,11.175908,76.042827
2023-03-05,Ramanattukara,Thrissur,2,India,Villa,Fully Furnished,4492760,1,1.0,1,752,752,0,13.62,2009,2012,0.0,3,8.6,6.0,8.0,Yes,6.9,Kunnamkulam,5.9,34.6,18.5,27.1,5.7,5.4,3.7,4.7,10.539224,76.073338
